open,high,low,close,volume,Company,Symbol,20_MA,50_MA,Symbol_encoded
448.1496,448.1496,427.5996,429.4997,3283467.0,Indian Oil Corporation,IOC.BSE,416.11714,411.78664000000003,3
459.9996,459.9996,447.2996,448.1996,1032595.0,Indian Oil Corporation,IOC.BSE,418.52464,412.96364,3
455.7996,462.5996,448.1496,453.9495,2190497.0,Indian Oil Corporation,IOC.BSE,421.357135,414.28563799999995,3
439.9997,454.2495,437.9996,451.8495,2262260.0,Indian Oil Corporation,IOC.BSE,424.169625,415.38863599999996,3
440.1996,446.3996,432.0996,434.5997,619078.0,Indian Oil Corporation,IOC.BSE,425.92963,416.19363799999996,3
427.9997,441.4997,427.9997,439.8996,2595620.0,Indian Oil Corporation,IOC.BSE,428.00463,417.11063799999994,3
428.2997,432.7997,425.9996,428.0996,1030135.0,Indian Oil Corporation,IOC.BSE,428.97213,417.736636,3
428.9996,432.0996,424.9997,426.0996,2175665.0,Indian Oil Corporation,IOC.BSE,429.62213,418.2556359999999,3
415.0496,429.2996,415.0496,423.0497,1582895.0,Indian Oil Corporation,IOC.BSE,430.084635,418.50763600000005,3
432.9996,437.9996,410.3996,412.8996,1350550.0,Indian Oil Corporation,IOC.BSE,429.82963500000005,418.520634,3
425.4996,435.9996,424.3997,426.7997,3005436.0,Indian Oil Corporation,IOC.BSE,430.39963499999993,418.752636,3
428.9996,428.9996,423.1496,425.4497,719344.0,Indian Oil Corporation,IOC.BSE,430.91713500000003,418.941636,3
421.1496,427.8996,420.6497,421.7996,947905.0,Indian Oil Corporation,IOC.BSE,431.01213000000007,419.091636,3
414.9996,424.0496,410.6996,419.2496,601990.0,Indian Oil Corporation,IOC.BSE,431.16712500000006,419.186634,3
405.9996,415.3496,403.9997,412.2996,1185514.0,Indian Oil Corporation,IOC.BSE,430.04461999999995,419.148632,3
411.4997,420.9996,403.7496,410.5997,2374037.0,Indian Oil Corporation,IOC.BSE,429.157125,418.6556340000001,3
406.9997,425.5997,404.3496,412.7496,1529491.0,Indian Oil Corporation,IOC.BSE,428.399625,418.56963199999996,3
430.4996,430.4996,408.3996,412.1496,793423.0,Indian Oil Corporation,IOC.BSE,427.467125,418.665632,3
419.9996,433.4496,414.6996,431.2997,2338439.0,Indian Oil Corporation,IOC.BSE,427.61712499999993,419.209634,3
391.8497,425.5496,391.8497,417.7997,5357924.0,Indian Oil Corporation,IOC.BSE,426.91713,419.33563399999997,3
370.6497,394.5497,370.6497,386.8997,4659760.0,Indian Oil Corporation,IOC.BSE,424.78713,418.793636,3
373.0997,373.0997,366.2496,369.8997,1399762.0,Indian Oil Corporation,IOC.BSE,420.87213499999996,417.927638,3
374.8997,375.3497,369.4497,370.0497,976084.0,Indian Oil Corporation,IOC.BSE,416.677145,417.04064,3
368.9997,373.5996,365.9997,367.3497,721825.0,Indian Oil Corporation,IOC.BSE,412.45215499999995,416.09164,3
369.4497,369.9996,364.4997,367.3497,751264.0,Indian Oil Corporation,IOC.BSE,409.089655,415.08264,3
373.7997,375.2997,367.0497,368.2997,758257.0,Indian Oil Corporation,IOC.BSE,405.50966,414.23164199999997,3
374.9997,375.9996,372.1997,373.7997,230958.0,Indian Oil Corporation,IOC.BSE,402.794665,413.43064400000003,3
381.4997,381.4997,373.5996,374.2497,855187.0,Indian Oil Corporation,IOC.BSE,400.20216999999997,412.61064400000004,3
381.9996,382.8497,376.0997,376.9997,2302622.0,Indian Oil Corporation,IOC.BSE,397.89966999999996,412.03364600000003,3
375.4497,382.9997,373.7997,380.3997,1769054.0,Indian Oil Corporation,IOC.BSE,396.274675,411.463648,3
375.4497,377.7497,372.4997,374.4497,440223.0,Indian Oil Corporation,IOC.BSE,393.65717499999994,410.81864800000005,3
375.9996,377.9997,371.9997,375.2496,958216.0,Indian Oil Corporation,IOC.BSE,391.14716999999996,410.32264799999996,3
372.9996,378.0497,370.4997,372.0497,1733879.0,Indian Oil Corporation,IOC.BSE,388.659675,409.81765,3
374.0496,376.7496,369.0497,373.4997,815242.0,Indian Oil Corporation,IOC.BSE,386.37217999999996,409.37565,3
382.0497,385.6497,371.4497,373.0997,3325497.0,Indian Oil Corporation,IOC.BSE,384.412185,408.849652,3
394.9997,395.7497,378.0996,380.7497,1407922.0,Indian Oil Corporation,IOC.BSE,382.91968499999996,408.496654,3
391.2996,398.2997,389.9496,392.6997,872458.0,Indian Oil Corporation,IOC.BSE,381.91719,408.175656,3
385.0997,388.5497,380.9997,387.0996,974386.0,Indian Oil Corporation,IOC.BSE,380.66469,407.655656,3
387.9996,387.9996,381.3497,382.5996,2663406.0,Indian Oil Corporation,IOC.BSE,378.22968499999996,407.031656,3
384.8997,384.8997,377.2997,381.8997,361875.0,Indian Oil Corporation,IOC.BSE,376.434685,406.30965799999996,3
386.3997,386.3997,380.4996,381.4497,360123.0,Indian Oil Corporation,IOC.BSE,376.162185,405.63065800000004,3
382.1496,386.8497,380.2997,385.5996,444012.0,Indian Oil Corporation,IOC.BSE,376.94718,405.040656,3
388.6997,392.3496,380.4996,382.1496,670609.0,Indian Oil Corporation,IOC.BSE,377.552175,404.285654,3
389.6496,389.6496,382.0997,386.6997,473904.0,Indian Oil Corporation,IOC.BSE,378.519675,403.6966540000001,3
386.8497,389.6496,381.7997,384.8997,394848.0,Indian Oil Corporation,IOC.BSE,379.397175,402.699654,3
387.9996,391.7997,382.0997,386.8497,542437.0,Indian Oil Corporation,IOC.BSE,380.32467499999996,401.869656,3
386.9997,399.4997,386.2997,387.6996,533548.0,Indian Oil Corporation,IOC.BSE,381.01967,401.065656,3
383.9997,390.9996,376.4997,390.1497,661966.0,Indian Oil Corporation,IOC.BSE,381.81467,400.252658,3
394.4996,394.6496,378.4497,383.2997,2655666.0,Indian Oil Corporation,IOC.BSE,382.12967000000003,399.352658,3
406.9997,409.8996,392.4497,393.5496,1522462.0,Indian Oil Corporation,IOC.BSE,382.78716499999996,398.58765800000003,3
411.9996,412.6997,407.2496,408.2996,399999.0,Indian Oil Corporation,IOC.BSE,384.47966,398.16365599999995,3
407.3996,414.2996,407.3996,411.2496,324279.0,Indian Oil Corporation,IOC.BSE,386.27966000000004,397.42465599999997,3
407.9996,408.9996,404.0996,406.6496,452037.0,Indian Oil Corporation,IOC.BSE,388.00965499999995,396.478658,3
407.7996,418.4996,402.9996,404.5496,1077070.0,Indian Oil Corporation,IOC.BSE,389.56215000000003,395.53266,3
417.9996,423.3497,404.4996,407.1497,745534.0,Indian Oil Corporation,IOC.BSE,391.26464999999996,394.98366000000004,3
417.9996,424.3496,417.1496,420.2496,690241.0,Indian Oil Corporation,IOC.BSE,393.239645,394.59066,3
424.0496,424.9997,418.0997,419.2997,478032.0,Indian Oil Corporation,IOC.BSE,394.569645,394.41466199999996,3
420.0497,424.5497,418.2996,422.4996,1534870.0,Indian Oil Corporation,IOC.BSE,396.33964499999996,394.3426620000001,3
417.2496,423.6497,415.6496,419.9496,675598.0,Indian Oil Corporation,IOC.BSE,398.20714499999997,394.28066000000007,3
430.3997,430.3997,417.1997,418.8996,459780.0,Indian Oil Corporation,IOC.BSE,400.05714,394.40066,3
424.4996,428.9496,422.2997,426.2496,1905950.0,Indian Oil Corporation,IOC.BSE,402.29713499999997,394.38965800000005,3
422.9996,429.5996,420.1997,424.2996,991588.0,Indian Oil Corporation,IOC.BSE,404.23213499999997,394.366656,3
415.4996,422.4996,415.4996,420.3497,745705.0,Indian Oil Corporation,IOC.BSE,406.14214,394.3376579999999,3
415.4996,419.4497,411.2996,414.4997,643522.0,Indian Oil Corporation,IOC.BSE,407.53213999999997,394.24265999999994,3
428.4497,428.4996,410.8496,414.0497,1464457.0,Indian Oil Corporation,IOC.BSE,408.98964,394.27766199999996,3
423.9996,438.4496,421.1996,431.8496,11258471.0,Indian Oil Corporation,IOC.BSE,411.239635,394.70266,3
418.9997,428.5997,418.9997,419.8997,619474.0,Indian Oil Corporation,IOC.BSE,412.84964,394.845662,3
425.9996,432.9996,415.6496,418.1996,1194820.0,Indian Oil Corporation,IOC.BSE,414.252135,394.966662,3
431.9996,433.3997,416.2997,426.3497,1752776.0,Indian Oil Corporation,IOC.BSE,416.404635,394.867662,3
432.1997,443.7996,423.5496,438.6996,1094986.0,Indian Oil Corporation,IOC.BSE,418.66213500000003,395.28566,3
429.7997,437.7996,421.7996,430.6496,525481.0,Indian Oil Corporation,IOC.BSE,419.779635,396.160658,3
426.0497,430.9496,418.6997,424.0496,422973.0,Indian Oil Corporation,IOC.BSE,420.419635,397.243656,3
439.9997,439.9997,424.4996,425.4497,408402.0,Indian Oil Corporation,IOC.BSE,421.35964,398.351656,3
440.9996,446.7495,433.5996,435.2496,378705.0,Indian Oil Corporation,IOC.BSE,422.89464,399.709654,3
444.2496,445.9995,439.1996,439.7996,196116.0,Indian Oil Corporation,IOC.BSE,424.527135,401.1586519999999,3
446.9496,449.4996,442.3997,444.0996,380706.0,Indian Oil Corporation,IOC.BSE,425.71963500000004,402.67465,3
445.9995,450.6495,442.9997,446.4495,687904.0,Indian Oil Corporation,IOC.BSE,427.07712499999997,404.12764599999997,3
435.9996,443.5997,433.8497,441.6497,721039.0,Indian Oil Corporation,IOC.BSE,428.03463,405.475646,3
432.9996,437.9996,428.1996,434.2997,671986.0,Indian Oil Corporation,IOC.BSE,428.752135,406.62164599999994,3
443.9996,444.0996,431.9996,432.7496,551650.0,Indian Oil Corporation,IOC.BSE,429.444635,407.668644,3
443.5496,444.4997,435.5996,441.2496,885541.0,Indian Oil Corporation,IOC.BSE,430.194635,409.00464200000005,3
431.6496,442.9997,430.2497,441.2996,2555114.0,Indian Oil Corporation,IOC.BSE,431.044635,410.325642,3
433.1496,438.6996,427.2497,428.3496,893944.0,Indian Oil Corporation,IOC.BSE,431.44462999999996,411.45164000000005,3
442.9997,444.6497,430.1496,433.1496,463044.0,Indian Oil Corporation,IOC.BSE,432.377125,412.644638,3
441.8996,444.9996,434.3996,436.0496,351828.0,Indian Oil Corporation,IOC.BSE,433.47712,413.90363600000006,3
444.9996,449.8995,437.2496,441.3497,983407.0,Indian Oil Corporation,IOC.BSE,433.95212499999997,415.115636,3
439.9997,448.0995,439.9997,443.0496,551779.0,Indian Oil Corporation,IOC.BSE,435.10962,416.12263400000006,3
446.9996,447.9996,433.0496,439.8497,630298.0,Indian Oil Corporation,IOC.BSE,436.19212500000003,417.177636,3
434.4996,444.4997,430.9997,443.0996,734260.0,Indian Oil Corporation,IOC.BSE,437.02961999999997,418.387636,3
439.5996,440.3496,427.2497,433.2497,491010.0,Indian Oil Corporation,IOC.BSE,436.757125,419.414636,3
421.9997,437.8997,421.9997,436.3997,796180.0,Indian Oil Corporation,IOC.BSE,437.04463000000004,420.51363599999996,3
425.9996,426.5996,416.3996,421.8497,446241.0,Indian Oil Corporation,IOC.BSE,436.93463499999996,421.238638,3
427.9997,433.6496,422.8997,424.5497,482073.0,Indian Oil Corporation,IOC.BSE,436.889635,422.08664,3
434.9996,438.2496,424.4996,427.4996,637690.0,Indian Oil Corporation,IOC.BSE,436.502135,422.902638,3
428.9996,437.3496,426.2496,435.1496,648586.0,Indian Oil Corporation,IOC.BSE,436.269635,423.90763599999997,3
427.0496,438.7997,426.9497,431.4996,9827775.0,Indian Oil Corporation,IOC.BSE,435.639635,424.800634,3
426.9996,431.5997,418.4996,424.4996,1086319.0,Indian Oil Corporation,IOC.BSE,434.54214,425.536634,3
409.9997,428.6996,408.2996,422.3996,1856303.0,Indian Oil Corporation,IOC.BSE,433.57963499999994,426.18163200000004,3
414.9996,414.9996,405.2996,408.8996,917671.0,Indian Oil Corporation,IOC.BSE,432.30963,426.69363,3
414.9497,414.9497,407.8496,409.1996,715123.0,Indian Oil Corporation,IOC.BSE,431.13212999999996,427.0066299999999,3
404.9996,413.7996,402.9497,411.4496,2705541.0,Indian Oil Corporation,IOC.BSE,429.64213,427.06963,3
387.6996,399.7997,385.3497,397.1996,3025758.0,Indian Oil Corporation,IOC.BSE,427.43712999999997,426.78863000000007,3
381.5496,386.8997,379.9997,385.3497,365541.0,Indian Oil Corporation,IOC.BSE,425.28713500000003,426.362632,3
382.9997,384.7497,380.1996,381.3996,667795.0,Indian Oil Corporation,IOC.BSE,422.69963499999994,425.89963200000005,3
387.1997,387.1997,378.9996,381.2997,339627.0,Indian Oil Corporation,IOC.BSE,419.96214,425.382632,3
378.2997,391.1997,377.0997,386.7497,1907843.0,Indian Oil Corporation,IOC.BSE,417.23213999999996,424.71263400000004,3
372.9996,377.2497,370.1997,373.8996,1674506.0,Indian Oil Corporation,IOC.BSE,413.77464,423.8046320000001,3
369.8997,371.8997,366.4997,370.2996,1766588.0,Indian Oil Corporation,IOC.BSE,410.29713499999997,422.760632,3
370.4997,372.0996,366.5997,369.6996,286008.0,Indian Oil Corporation,IOC.BSE,406.627135,421.755632,3
372.1997,375.1497,369.2997,371.1996,482457.0,Indian Oil Corporation,IOC.BSE,403.52463,420.80163200000004,3
375.9996,375.9996,371.7497,372.6996,1741478.0,Indian Oil Corporation,IOC.BSE,400.33962499999996,419.73063199999996,3
378.9996,383.8497,375.1497,376.4496,836137.0,Indian Oil Corporation,IOC.BSE,398.06962,418.773632,3
371.9997,375.9497,367.3497,372.4497,846994.0,Indian Oil Corporation,IOC.BSE,395.46462,417.81563200000005,3
371.9997,374.3496,370.5996,371.7996,174267.0,Indian Oil Corporation,IOC.BSE,392.67962,416.96163,3
375.8997,375.9996,369.5997,370.9997,851341.0,Indian Oil Corporation,IOC.BSE,389.472125,416.10063,3
376.9997,378.9996,374.7996,375.8496,544423.0,Indian Oil Corporation,IOC.BSE,386.68962500000004,414.98063,3
373.4997,376.9997,370.9997,375.9996,960304.0,Indian Oil Corporation,IOC.BSE,384.264625,414.102628,3
377.4996,377.4996,368.6496,369.5496,463374.0,Indian Oil Corporation,IOC.BSE,381.622125,413.1296279999999,3
375.9996,378.0996,372.6497,374.0496,488649.0,Indian Oil Corporation,IOC.BSE,379.879625,412.083626,3
376.9997,377.4996,370.7496,372.4997,267840.0,Indian Oil Corporation,IOC.BSE,378.04463,410.759628,3
374.9997,378.3497,372.9996,374.5497,157806.0,Indian Oil Corporation,IOC.BSE,376.199635,409.63763,3
377.9997,380.7996,372.4997,374.8497,218469.0,Indian Oil Corporation,IOC.BSE,375.08214,408.653632,3
380.3496,381.1497,376.4997,378.5496,352452.0,Indian Oil Corporation,IOC.BSE,374.742135,407.71563000000003,3
374.9997,380.8997,374.9997,379.7997,301776.0,Indian Oil Corporation,IOC.BSE,374.66214,406.60663200000005,3
375.7497,378.6996,368.9997,374.9997,592168.0,Indian Oil Corporation,IOC.BSE,374.34713999999997,405.31063400000005,3
385.6997,387.3996,374.5997,375.7497,5286947.0,Indian Oil Corporation,IOC.BSE,373.79714,403.94363599999997,3
384.9996,387.3497,377.0997,381.5997,574549.0,Indian Oil Corporation,IOC.BSE,374.182145,402.64664000000005,3
380.9997,387.6497,380.9997,384.9497,244602.0,Indian Oil Corporation,IOC.BSE,374.91465,401.51264,3
378.7997,387.9996,375.7497,386.5497,649597.0,Indian Oil Corporation,IOC.BSE,375.75715499999995,400.55764000000005,3
390.9996,392.0496,383.5997,385.0997,536323.0,Indian Oil Corporation,IOC.BSE,376.45216,399.604642,3
391.9997,394.8996,387.4497,389.5997,559084.0,Indian Oil Corporation,IOC.BSE,377.297165,398.57164399999994,3
386.9997,392.9997,386.3496,390.7497,614461.0,Indian Oil Corporation,IOC.BSE,378.01217,397.56064599999996,3
387.9996,388.4997,382.9997,385.5497,391284.0,Indian Oil Corporation,IOC.BSE,378.66717,396.70464799999996,3
383.4996,386.3997,380.7497,384.4997,1027051.0,Indian Oil Corporation,IOC.BSE,379.302175,395.73165,3
369.9996,377.2997,366.4997,375.9996,639754.0,Indian Oil Corporation,IOC.BSE,379.55217000000005,394.5306499999999,3
373.9997,380.4996,363.8997,367.8497,605380.0,Indian Oil Corporation,IOC.BSE,379.152175,393.06065,3
380.9997,381.9996,370.6997,373.9497,334617.0,Indian Oil Corporation,IOC.BSE,379.04967999999997,391.67865199999994,3
379.9997,384.9996,374.0997,379.8996,514914.0,Indian Oil Corporation,IOC.BSE,379.56718,390.47965,3
387.9996,387.9996,371.3997,379.6497,761485.0,Indian Oil Corporation,IOC.BSE,379.84718499999997,389.21065200000004,3
385.2497,388.9997,385.2497,387.4497,609832.0,Indian Oil Corporation,IOC.BSE,380.59468499999997,388.29465200000004,3
398.9996,399.3996,393.9497,396.1496,522673.0,Indian Oil Corporation,IOC.BSE,381.67467999999997,387.48965,3
398.9996,403.9496,389.9997,391.4496,1549447.0,Indian Oil Corporation,IOC.BSE,382.504675,386.881648,3
390.9996,397.9997,390.9996,396.4997,675943.0,Indian Oil Corporation,IOC.BSE,383.40218,386.320648,3
387.4997,390.7997,383.3496,387.3497,758536.0,Indian Oil Corporation,IOC.BSE,383.77968,385.51765,3
376.8996,386.9997,376.0497,382.6997,1101475.0,Indian Oil Corporation,IOC.BSE,384.16468,384.468652,3
370.8996,380.9997,366.9996,375.3996,1366243.0,Indian Oil Corporation,IOC.BSE,384.14717499999995,383.34665199999995,3
379.9997,380.9997,350.9997,366.0497,3452094.0,Indian Oil Corporation,IOC.BSE,383.36967500000003,382.17765399999996,3
385.7496,388.7997,373.1997,377.4497,717739.0,Indian Oil Corporation,IOC.BSE,382.99467500000003,381.27865599999996,3
381.9497,392.6997,378.0996,384.0497,1683263.0,Indian Oil Corporation,IOC.BSE,382.86967500000003,380.78165800000005,3
366.8496,387.3497,365.3496,380.9997,1884182.0,Indian Oil Corporation,IOC.BSE,382.664675,380.21766,3
359.9997,368.8997,358.9997,366.8496,1220623.0,Indian Oil Corporation,IOC.BSE,381.52716999999996,379.3256600000001,3
353.3997,360.0996,351.1497,357.6497,727309.0,Indian Oil Corporation,IOC.BSE,379.87217,378.53466199999997,3
360.9996,360.9996,350.5997,352.8497,423837.0,Indian Oil Corporation,IOC.BSE,378.23717,377.88466199999993,3
348.5997,360.9996,348.3996,360.1497,682021.0,Indian Oil Corporation,IOC.BSE,377.01967,377.459664,3
348.9996,352.2497,347.4996,348.8496,407640.0,Indian Oil Corporation,IOC.BSE,375.66216999999995,376.81066200000004,3
354.7997,356.1996,350.3997,350.9496,721138.0,Indian Oil Corporation,IOC.BSE,374.817165,376.09466,3
353.9997,358.0997,350.9997,352.8996,873538.0,Indian Oil Corporation,IOC.BSE,373.76466,375.6746599999999,3
353.9997,354.9996,347.2497,350.7497,1283944.0,Indian Oil Corporation,IOC.BSE,372.307165,375.283662,3
351.0996,359.7996,351.0996,354.4497,900148.0,Indian Oil Corporation,IOC.BSE,371.047165,374.978664,3
348.0497,350.9496,346.8996,348.9497,1490440.0,Indian Oil Corporation,IOC.BSE,369.122165,374.53366600000004,3
346.6997,352.4997,345.0497,346.3997,1034377.0,Indian Oil Corporation,IOC.BSE,366.63467,374.00766799999997,3
344.9997,348.9497,341.6496,342.6996,1716221.0,Indian Oil Corporation,IOC.BSE,364.19717,373.33266799999996,3
353.8997,354.9996,344.9997,346.4997,562606.0,Indian Oil Corporation,IOC.BSE,361.69717,372.81366799999995,3
345.8997,353.4996,344.9997,351.7997,937069.0,Indian Oil Corporation,IOC.BSE,359.91967,372.41366999999997,3
345.9996,351.9996,339.4997,342.9996,1507321.0,Indian Oil Corporation,IOC.BSE,357.934665,371.853668,3
329.9997,348.5997,326.9997,345.9996,1960388.0,Indian Oil Corporation,IOC.BSE,356.464665,371.256668,3
327.8997,329.8497,325.9497,327.0497,731854.0,Indian Oil Corporation,IOC.BSE,354.51466500000004,370.27767,3
321.8498,326.5997,321.3497,325.6497,1014013.0,Indian Oil Corporation,IOC.BSE,351.924665,369.399672,3
316.7997,324.1997,315.4997,321.8997,1771106.0,Indian Oil Corporation,IOC.BSE,348.81716500000005,368.356674,3
319.0997,321.2498,315.0998,316.0497,946297.0,Indian Oil Corporation,IOC.BSE,345.569665,367.227674,3
308.0997,317.9997,308.0997,316.8497,3093951.0,Indian Oil Corporation,IOC.BSE,343.06967,366.073674,3
313.1997,313.1997,306.1997,307.5497,703888.0,Indian Oil Corporation,IOC.BSE,340.56467,364.727674,3
306.3497,314.9498,305.3997,313.1498,549766.0,Indian Oil Corporation,IOC.BSE,338.579675,363.419678,3
308.5497,313.3497,305.3997,306.3497,621598.0,Indian Oil Corporation,IOC.BSE,335.889675,361.950678,3
302.9997,309.6998,300.6998,308.9498,2018792.0,Indian Oil Corporation,IOC.BSE,333.89468500000004,360.62967999999995,3
305.4497,306.1497,301.0497,302.1998,981535.0,Indian Oil Corporation,IOC.BSE,331.457195,359.15868200000006,3
298.9997,306.5498,298.9997,305.0997,3375975.0,Indian Oil Corporation,IOC.BSE,329.06719999999996,357.62868199999997,3
296.9997,299.2997,294.1497,296.4497,902953.0,Indian Oil Corporation,IOC.BSE,326.3522,355.85868200000004,3
298.9997,306.2997,294.6998,298.3997,1901498.0,Indian Oil Corporation,IOC.BSE,323.5497,354.09568199999995,3
301.9997,304.3497,297.4997,298.4997,373881.0,Indian Oil Corporation,IOC.BSE,321.0272,352.363682,3
297.2997,302.8997,294.4497,301.5998,1476433.0,Indian Oil Corporation,IOC.BSE,318.787205,350.603684,3
301.9997,301.9997,294.9998,295.8998,465294.0,Indian Oil Corporation,IOC.BSE,316.447215,348.70668600000005,3
304.9997,305.0498,298.2497,302.6997,3765364.0,Indian Oil Corporation,IOC.BSE,314.257215,347.049686,3
309.4997,309.4997,305.1998,306.0998,1520659.0,Indian Oil Corporation,IOC.BSE,311.97222,345.481688,3
297.8997,304.5998,296.7497,303.5498,1232680.0,Indian Oil Corporation,IOC.BSE,309.99973,344.032692,3
294.8997,297.9998,291.3497,295.3497,2097557.0,Indian Oil Corporation,IOC.BSE,307.46723499999996,342.58269199999995,3
295.1997,296.2497,290.2497,290.9498,1914956.0,Indian Oil Corporation,IOC.BSE,305.66224,340.92269400000004,3
296.9997,297.8498,291.6497,295.1997,480330.0,Indian Oil Corporation,IOC.BSE,304.13973999999996,339.22869599999996,3
306.9998,306.9998,296.1497,297.8498,1299445.0,Indian Oil Corporation,IOC.BSE,302.93724499999996,337.5926979999999,3
300.9998,307.9997,300.0497,305.7998,2771304.0,Indian Oil Corporation,IOC.BSE,302.42475,335.9597,3
300.9497,305.5997,297.9998,298.8497,917626.0,Indian Oil Corporation,IOC.BSE,301.52475000000004,334.013702,3
296.9997,306.2997,295.4997,299.8497,1402816.0,Indian Oil Corporation,IOC.BSE,301.13975,332.18170399999997,3
296.4998,298.8998,294.7997,296.4998,1378807.0,Indian Oil Corporation,IOC.BSE,300.30724999999995,330.18170599999996,3
299.9498,299.9498,289.8497,292.6497,2183471.0,Indian Oil Corporation,IOC.BSE,299.62225,328.287706,3
297.2498,299.6498,291.6497,297.7997,1819238.0,Indian Oil Corporation,IOC.BSE,299.064745,326.589706,3
295.8998,298.5497,289.7997,295.9997,441972.0,Indian Oil Corporation,IOC.BSE,298.75473999999997,325.001708,3
301.9997,302.7998,290.9997,291.8498,371109.0,Indian Oil Corporation,IOC.BSE,298.092245,323.51771,3
291.0998,307.9997,291.0998,301.0997,646960.0,Indian Oil Corporation,IOC.BSE,298.324745,321.99071,3
292.9497,297.2997,287.8497,293.3997,788536.0,Indian Oil Corporation,IOC.BSE,298.074745,320.17771,3
288.9998,291.7997,281.6997,288.2997,877039.0,Indian Oil Corporation,IOC.BSE,297.564745,318.32371,3
308.4998,314.7497,282.4998,286.6497,1608662.0,Indian Oil Corporation,IOC.BSE,296.81723999999997,316.719712,3
318.9998,318.9998,308.4497,310.1498,457053.0,Indian Oil Corporation,IOC.BSE,297.52974,315.769714,3
319.9997,324.4997,318.9998,319.8998,672097.0,Indian Oil Corporation,IOC.BSE,298.389745,315.11071599999997,3
294.9998,317.8497,289.8998,315.8997,1431862.0,Indian Oil Corporation,IOC.BSE,298.87973999999997,314.225716,3
315.9497,318.9998,313.1997,317.7998,457206.0,Indian Oil Corporation,IOC.BSE,299.59224,313.60472000000004,3
307.4997,319.9997,307.4997,315.4497,583321.0,Indian Oil Corporation,IOC.BSE,300.59724,312.894722,3
310.0997,311.1998,293.9997,305.6997,864106.0,Indian Oil Corporation,IOC.BSE,301.334735,311.95072400000004,3
315.5997,319.7997,308.8497,310.0497,588193.0,Indian Oil Corporation,IOC.BSE,302.07723500000003,311.136724,3
323.9997,324.9998,314.9997,315.5997,600967.0,Indian Oil Corporation,IOC.BSE,302.96473000000003,310.35972399999997,3
326.0498,327.7497,323.6997,325.0497,3137169.0,Indian Oil Corporation,IOC.BSE,303.927225,309.881724,3
314.9997,323.8997,314.2497,322.9997,1039483.0,Indian Oil Corporation,IOC.BSE,305.134725,309.41372399999995,3
322.1997,324.4997,310.0997,312.3998,1325989.0,Indian Oil Corporation,IOC.BSE,305.76223,308.807728,3
326.9997,327.7497,319.9997,322.0497,1865693.0,Indian Oil Corporation,IOC.BSE,307.039725,308.318728,3
324.0998,328.6497,323.7497,326.8997,372192.0,Indian Oil Corporation,IOC.BSE,308.752225,307.820728,3
324.9998,328.3997,323.4497,327.1997,723289.0,Indian Oil Corporation,IOC.BSE,310.222225,307.50473,3
324.4997,324.9998,321.0998,324.1997,1425613.0,Indian Oil Corporation,IOC.BSE,311.632225,307.06873199999995,3
327.4497,328.4997,318.7497,321.3497,631345.0,Indian Oil Corporation,IOC.BSE,313.10722,306.954732,3
323.7497,327.9998,322.0997,326.8997,916927.0,Indian Oil Corporation,IOC.BSE,314.39721999999995,306.979732,3
323.9997,324.7497,317.7497,320.6997,1661438.0,Indian Oil Corporation,IOC.BSE,315.76221999999996,306.955732,3
649.9995,650.9994,638.7495,642.6993,15324315.0,Indian Oil Corporation,IOC.BSE,333.48220000000003,313.488724,3
630.9993,646.2495,630.9993,643.3995,4726079.0,Indian Oil Corporation,IOC.BSE,351.31969,320.01972,3
633.9993,642.7995,621.3495,626.0994,4107712.0,Indian Oil Corporation,IOC.BSE,367.11717,326.390714,3
641.9994,648.9993,629.9994,634.4994,876049.0,Indian Oil Corporation,IOC.BSE,382.84715,332.81770600000004,3
656.9994,667.1994,637.1994,640.6995,2061410.0,Indian Oil Corporation,IOC.BSE,399.08714,339.50470199999995,3
617.9994,658.9494,617.9994,649.4493,3447591.0,Indian Oil Corporation,IOC.BSE,415.66961499999996,346.314692,3
612.9993,617.7993,605.9994,615.9495,2780775.0,Indian Oil Corporation,IOC.BSE,430.694605,352.58968600000003,3
603.4995,617.4993,603.4995,612.7995,829123.0,Indian Oil Corporation,IOC.BSE,446.04959499999995,358.743682,3
580.9995,606.0993,580.9995,603.4995,1487089.0,Indian Oil Corporation,IOC.BSE,460.722085,364.884678,3
573.3996,584.9994,571.2495,582.7494,512532.0,Indian Oil Corporation,IOC.BSE,474.07957000000005,370.57167200000004,3
591.6993,598.7994,570.3996,572.3994,1947482.0,Indian Oil Corporation,IOC.BSE,486.447055,376.049666,3
587.0994,593.8995,587.0994,591.7995,930589.0,Indian Oil Corporation,IOC.BSE,499.88704500000006,381.85366,3
594.9993,598.9995,583.5993,585.5994,1164853.0,Indian Oil Corporation,IOC.BSE,513.547025,387.64765199999994,3
587.7993,598.5495,582.4995,592.3995,1689110.0,Indian Oil Corporation,IOC.BSE,527.064515,393.441648,3
578.9994,587.9994,576.9993,583.6494,1157275.0,Indian Oil Corporation,IOC.BSE,539.902,398.99264000000005,3
572.9994,579.7494,572.9994,577.9995,1238539.0,Indian Oil Corporation,IOC.BSE,552.44199,404.481634,3
572.9994,578.8494,569.9994,571.1496,683275.0,Indian Oil Corporation,IOC.BSE,564.789485,409.997632,3
569.9994,575.4996,567.9996,570.0996,1651916.0,Indian Oil Corporation,IOC.BSE,577.22698,415.580628,3
